image_id,x_1,y_1,width,height
019387.jpg,182,38,237,328
019394.jpg,86,56,174,241
019410.jpg,112,137,237,328
019412.jpg,394,91,484,670
019414.jpg,170,36,133,184
019416.jpg,47,42,143,198
019436.jpg,59,28,130,180
019446.jpg,74,54,302,347
019468.jpg,242,68,94,130
019491.jpg,170,120,130,180
019526.jpg,173,17,88,122
019535.jpg,191,131,260,360
019547.jpg,1,23,133,163
019560.jpg,45,39,86,119
019568.jpg,218,51,78,108
019596.jpg,16,39,174,214
019629.jpg,51,112,252,349
019648.jpg,186,47,213,295
019652.jpg,437,311,1123,1555
019680.jpg,96,88,169,234
019725.jpg,84,76,182,252
019762.jpg,745,214,655,907
019786.jpg,174,10,123,173
019835.jpg,402,89,554,767
019859.jpg,108,133,224,310
019867.jpg,239,44,151,209
019873.jpg,59,39,55,76
019875.jpg,154,71,161,223
019919.jpg,491,46,146,202
019926.jpg,193,60,226,313
019927.jpg,95,42,99,137
019955.jpg,592,161,341,472
019987.jpg,175,28,302,418
020075.jpg,207,112,252,349
020088.jpg,69,47,291,403
020097.jpg,143,59,192,266
020126.jpg,21,46,94,130
020136.jpg,48,47,156,216
020139.jpg,72,86,286,396
020140.jpg,45,112,237,328
020153.jpg,282,154,156,216
020164.jpg,127,76,133,184
020256.jpg,5,93,252,349
020259.jpg,100,24,133,184
020273.jpg,168,53,205,284
020301.jpg,36,22,192,266
020317.jpg,65,93,169,234
020320.jpg,247,293,385,533
020359.jpg,105,105,164,227
020377.jpg,203,267,247,342
020400.jpg,194,54,65,90
020407.jpg,143,97,122,169
020408.jpg,88,55,140,182
020417.jpg,121,37,205,266
020446.jpg,16,53,226,313
020447.jpg,70,46,125,173
020463.jpg,263,231,424,587
020477.jpg,65,48,174,241
020479.jpg,39,17,109,151
020505.jpg,374,51,226,313
020507.jpg,69,67,364,504
020515.jpg,31,43,52,72
020523.jpg,172,80,109,151
020548.jpg,68,96,148,205
020566.jpg,57,50,229,317
020581.jpg,462,46,270,374
020621.jpg,257,132,445,616
020631.jpg,53,70,239,331
020659.jpg,11,32,135,187
020674.jpg,435,74,281,389
020684.jpg,182,9,169,234
020711.jpg,94,48,156,216
020731.jpg,126,97,179,248
020743.jpg,28,78,195,270
020759.jpg,51,42,190,263
020762.jpg,119,66,164,227
020785.jpg,86,42,143,198
020790.jpg,155,63,153,212
020822.jpg,93,46,205,284
020824.jpg,119,67,81,112
020845.jpg,264,154,221,306
020852.jpg,191,43,159,220
020857.jpg,288,128,182,252
020861.jpg,227,85,169,234
020882.jpg,195,138,304,421
020891.jpg,69,139,234,322
020951.jpg,30,44,127,176
020953.jpg,225,106,231,320
020954.jpg,134,24,140,194
020955.jpg,105,131,146,202
020985.jpg,127,31,101,140
020990.jpg,65,61,226,313
021009.jpg,110,16,62,104
021013.jpg,148,186,523,724
021028.jpg,22,50,68,94
021030.jpg,221,52,148,205
021048.jpg,456,117,242,335
021050.jpg,382,96,294,407
021066.jpg,232,58,120,166
021078.jpg,107,127,283,392
021082.jpg,115,33,117,162
021083.jpg,95,15,112,155
021096.jpg,326,13,44,61
021099.jpg,126,59,200,277
021111.jpg,1157,178,465,644
021116.jpg,27,31,68,94
021117.jpg,121,84,122,169
021120.jpg,139,1,164,227
021235.jpg,126,111,140,194
021242.jpg,350,105,335,464
021324.jpg,89,16,120,166
021325.jpg,95,31,122,169
021339.jpg,518,154,16,22
021355.jpg,281,96,62,86
021403.jpg,299,92,133,184
021415.jpg,46,157,658,911
021427.jpg,48,51,268,371
021436.jpg,15,26,86,119
021465.jpg,93,44,112,155
021473.jpg,133,89,73,101
021474.jpg,62,194,364,504
021493.jpg,77,76,174,241
021510.jpg,1,65,265,367
021519.jpg,407,96,278,385
021534.jpg,36,65,187,259
021545.jpg,88,103,179,248
021565.jpg,276,186,205,284
021571.jpg,189,162,536,756
021574.jpg,931,239,694,961
021610.jpg,64,27,86,119
021652.jpg,28,62,270,374
021671.jpg,288,72,117,162
021709.jpg,170,25,159,220
021746.jpg,127,52,174,241
021767.jpg,35,31,122,169
021818.jpg,208,87,109,151
021862.jpg,98,60,125,173
021884.jpg,35,62,255,353
021916.jpg,245,106,312,432
021928.jpg,120,26,172,196
021936.jpg,190,66,192,237
021984.jpg,54,123,218,302
022057.jpg,33,25,81,112
022061.jpg,89,103,211,292
022135.jpg,118,69,164,227
022161.jpg,210,60,179,248
022174.jpg,138,56,120,166
022184.jpg,96,87,211,292
022186.jpg,26,73,291,403
022205.jpg,130,229,239,331
022209.jpg,51,134,169,234
022213.jpg,3,14,143,198
022216.jpg,118,124,239,331
022218.jpg,329,110,276,382
022260.jpg,106,64,224,310
022274.jpg,184,19,122,169
022277.jpg,128,115,205,284
022313.jpg,84,69,138,191
022342.jpg,134,66,86,119
022363.jpg,429,295,270,374
022442.jpg,78,65,203,281
022470.jpg,300,85,99,137
022496.jpg,73,19,59,86
022498.jpg,191,295,320,443
022506.jpg,52,97,198,274
022525.jpg,49,46,99,137
022526.jpg,94,71,208,288
022552.jpg,99,79,153,212
022556.jpg,134,68,213,295
022585.jpg,28,28,112,155
022623.jpg,712,368,281,389
022766.jpg,121,123,138,191
022780.jpg,98,133,208,288
022781.jpg,86,34,130,180
022794.jpg,158,36,133,184
022851.jpg,179,94,114,158
022880.jpg,76,22,88,122
022917.jpg,113,47,70,97
022935.jpg,70,47,301,428
022937.jpg,173,43,203,281
022940.jpg,148,24,109,151
022995.jpg,285,210,138,191
022996.jpg,130,59,242,335
023061.jpg,44,47,75,104
023068.jpg,91,37,107,148
023091.jpg,87,154,257,330
023135.jpg,91,76,179,248
023146.jpg,124,44,83,115
023169.jpg,32,26,153,210
023171.jpg,75,112,213,295
023200.jpg,85,55,309,428
023201.jpg,203,138,341,472
023259.jpg,938,82,307,425
023293.jpg,96,78,218,302
023296.jpg,13,6,99,117
023307.jpg,60,135,174,241
023321.jpg,262,42,265,367
023328.jpg,814,31,179,248
023334.jpg,86,98,278,385
023336.jpg,273,69,276,382
023360.jpg,64,93,195,270
023410.jpg,52,59,120,166
023413.jpg,137,42,73,101
023416.jpg,252,78,96,133
023419.jpg,35,27,83,115
023447.jpg,7,35,146,202
023448.jpg,428,75,143,198
023472.jpg,154,75,81,112
023515.jpg,184,13,138,191
023516.jpg,100,69,130,180
023568.jpg,22,89,205,281
023571.jpg,290,199,400,554
023585.jpg,161,19,138,191
023589.jpg,192,93,114,158
023638.jpg,89,65,270,374
023731.jpg,99,84,187,259
023812.jpg,542,132,291,403
023817.jpg,169,106,151,209
023843.jpg,83,27,247,342
023876.jpg,23,17,112,155
023926.jpg,127,27,170,238
023967.jpg,128,68,164,227
023990.jpg,48,1,198,274
024064.jpg,440,45,198,274
024087.jpg,84,106,140,194
024109.jpg,144,61,127,176
024110.jpg,194,47,148,205
024112.jpg,245,52,55,76
024155.jpg,488,105,260,360
024165.jpg,32,53,169,234
024178.jpg,87,103,325,450
024196.jpg,85,25,78,108
024198.jpg,63,80,268,371
024224.jpg,706,123,226,313
024287.jpg,36,21,120,166
024292.jpg,407,102,179,248
024317.jpg,225,30,78,108
024341.jpg,363,68,213,295
024361.jpg,7,92,109,151
024371.jpg,48,47,146,202
024372.jpg,48,52,133,184
024383.jpg,138,21,130,180
024394.jpg,65,55,122,169
024419.jpg,21,84,224,266
024438.jpg,24,39,94,130
024443.jpg,519,175,221,306
024457.jpg,98,99,291,398
024468.jpg,85,78,151,209
024476.jpg,164,27,75,104
024486.jpg,59,50,140,194
024510.jpg,442,50,343,519
024520.jpg,109,66,83,115
024534.jpg,182,70,130,180
024670.jpg,245,21,185,256
024692.jpg,165,79,166,230
024714.jpg,223,128,104,144
024738.jpg,114,71,130,180
024783.jpg,71,32,107,148
024801.jpg,299,42,172,238
024815.jpg,112,58,166,230
024819.jpg,94,89,75,104
024833.jpg,101,22,70,97
024866.jpg,97,29,255,353
024869.jpg,225,91,263,364
024884.jpg,99,95,179,248
024887.jpg,58,16,68,94
024889.jpg,52,86,172,238
024896.jpg,671,52,192,266
024897.jpg,126,238,291,403
024900.jpg,99,84,239,331
024909.jpg,244,48,140,194
024910.jpg,38,125,192,266
024948.jpg,144,37,164,227
024951.jpg,66,62,208,288
024954.jpg,72,21,99,137
025019.jpg,89,111,224,310
025033.jpg,125,47,104,144
025045.jpg,20,56,68,94
025054.jpg,1,1,192,236
025063.jpg,222,117,517,716
025089.jpg,78,69,159,220
025136.jpg,1,11,112,155
025147.jpg,196,170,346,479
025183.jpg,32,73,159,220
025201.jpg,308,23,104,144
025210.jpg,128,48,81,112
025222.jpg,106,60,234,324
025236.jpg,116,45,99,137
025295.jpg,475,95,315,436
025299.jpg,17,110,221,288
025335.jpg,29,36,151,194
025386.jpg,42,56,156,216
025411.jpg,107,128,101,140
025447.jpg,161,36,83,115
025470.jpg,29,42,88,122
025480.jpg,83,23,91,126
025506.jpg,196,55,130,180
025518.jpg,91,62,172,238
025520.jpg,259,96,120,166
025522.jpg,40,93,211,292
025535.jpg,135,58,133,184
025581.jpg,108,70,140,194
025622.jpg,84,44,114,158
025662.jpg,385,70,291,403
025668.jpg,92,62,164,227
025696.jpg,44,45,125,173
025725.jpg,194,88,257,356
025809.jpg,115,67,125,173
025820.jpg,172,30,86,119
025840.jpg,127,25,140,194
025841.jpg,28,42,75,104
025854.jpg,156,61,138,191
025870.jpg,43,79,260,360
025907.jpg,77,95,304,389
025917.jpg,68,35,68,94
025920.jpg,199,1,242,335
025984.jpg,11,42,156,216
025990.jpg,96,53,166,230
026052.jpg,159,55,179,248
026076.jpg,148,51,104,144
026097.jpg,204,44,117,162
026100.jpg,27,7,187,259
026153.jpg,69,1,94,130
026183.jpg,102,55,117,162
026192.jpg,95,76,140,194
026202.jpg,97,48,125,173
026218.jpg,178,29,125,173
026240.jpg,129,75,153,212
026270.jpg,77,74,73,101
026293.jpg,48,52,109,151
026303.jpg,52,62,146,202
026313.jpg,106,107,146,202
026350.jpg,177,244,543,752
026414.jpg,353,108,187,259
026437.jpg,100,109,265,367
026439.jpg,107,68,143,198
026498.jpg,154,45,135,187
026512.jpg,81,46,148,205
026545.jpg,111,18,96,133
026571.jpg,180,36,133,184
026598.jpg,46,63,120,166
026610.jpg,1,35,229,280
026612.jpg,153,96,138,191
026613.jpg,102,82,237,328
026616.jpg,77,107,231,320
026617.jpg,79,57,166,230
026658.jpg,369,143,229,317
026677.jpg,154,41,107,148
026697.jpg,126,35,148,205
026702.jpg,61,129,143,198
026716.jpg,57,72,156,216
026725.jpg,127,101,138,191
026729.jpg,167,100,148,205
026806.jpg,94,54,172,238
026808.jpg,189,160,281,389
026846.jpg,77,108,211,292
026875.jpg,63,86,244,338
026881.jpg,264,33,94,130
026883.jpg,199,120,195,270
026895.jpg,143,54,135,187
026935.jpg,296,37,107,148
026966.jpg,191,144,320,443
027028.jpg,102,59,133,184
027049.jpg,75,71,156,216
027053.jpg,200,108,99,137
027068.jpg,93,62,135,187
027070.jpg,65,30,109,151
027090.jpg,49,53,148,205
027093.jpg,130,52,62,86
027128.jpg,65,91,151,209
027134.jpg,117,45,101,140
027169.jpg,553,128,208,288
027211.jpg,87,61,125,173
027212.jpg,62,55,127,176
027215.jpg,467,206,335,464
027230.jpg,158,58,156,216
027241.jpg,26,32,117,162
027253.jpg,14,83,263,364
027272.jpg,51,53,109,151
027279.jpg,60,41,122,141
027296.jpg,21,37,140,194
027300.jpg,121,75,146,202
027312.jpg,162,79,109,151
027313.jpg,243,56,138,191
027321.jpg,64,58,286,396
027349.jpg,222,59,250,346
027387.jpg,148,106,130,180
027426.jpg,64,46,94,130
027434.jpg,195,143,216,299
027441.jpg,29,30,81,112
027451.jpg,70,37,151,209
027472.jpg,176,65,174,241
027487.jpg,90,61,213,295
027502.jpg,85,82,226,313
027503.jpg,48,124,221,306
027504.jpg,302,153,247,342
027506.jpg,149,144,237,328
027523.jpg,182,170,234,324
027530.jpg,79,41,120,166
027583.jpg,15,23,213,295
027589.jpg,57,57,164,227
027598.jpg,188,28,125,173
027609.jpg,43,24,91,126
027611.jpg,104,126,138,191
027627.jpg,238,173,421,583
027635.jpg,104,113,203,281
027672.jpg,189,140,213,295
027676.jpg,274,91,161,223
027691.jpg,180,65,138,191
027729.jpg,77,88,216,299
027754.jpg,414,58,294,407
027756.jpg,289,88,117,162
027757.jpg,67,87,244,338
027765.jpg,64,88,164,227
027793.jpg,17,108,255,353
027805.jpg,82,83,182,252
027820.jpg,72,48,91,126
027839.jpg,41,33,174,241
027851.jpg,77,73,231,320
027862.jpg,34,27,104,144
027865.jpg,1083,316,593,821
027887.jpg,144,118,255,353
027888.jpg,198,52,169,234
027894.jpg,110,97,125,173
027911.jpg,91,81,200,277
027912.jpg,38,47,205,284
027936.jpg,29,51,47,65
027940.jpg,79,61,216,299
027942.jpg,127,23,120,166
028000.jpg,88,60,159,220
028049.jpg,138,65,101,140
028054.jpg,86,72,270,374
028055.jpg,121,49,88,122
028079.jpg,236,31,86,119
028088.jpg,180,87,208,288
028126.jpg,50,32,133,184
028132.jpg,94,64,242,335
028138.jpg,106,93,250,346
028151.jpg,55,31,47,65
028154.jpg,235,198,494,684
028161.jpg,405,150,148,205
028185.jpg,71,42,205,284
028209.jpg,9,40,281,389
028217.jpg,153,64,146,202
028221.jpg,50,36,101,140
028237.jpg,41,86,213,295
028245.jpg,90,13,185,256
028260.jpg,233,131,140,194
028277.jpg,170,27,125,173
028307.jpg,165,57,140,194
028329.jpg,49,45,86,119
028365.jpg,104,43,200,277
028386.jpg,394,82,172,238
028416.jpg,466,72,135,187
028420.jpg,581,91,192,266
028475.jpg,182,80,216,299
028478.jpg,26,22,34,47
028491.jpg,133,71,203,281
028515.jpg,105,89,164,227
028554.jpg,245,483,767,1062
028570.jpg,260,298,289,400
028580.jpg,69,42,281,389
028588.jpg,92,48,88,122
028613.jpg,271,138,224,310
028659.jpg,327,110,164,227
028671.jpg,101,22,130,180
028699.jpg,102,88,164,227
028712.jpg,104,133,140,194
028715.jpg,57,63,130,180
028736.jpg,99,80,164,227
028763.jpg,44,30,75,104
028776.jpg,230,36,153,212
028828.jpg,75,59,179,248
028856.jpg,164,44,88,122
028868.jpg,36,16,36,50
028870.jpg,89,119,247,342
028877.jpg,120,97,122,169
028898.jpg,74,113,208,288
028909.jpg,47,11,200,277
028920.jpg,76,48,146,202
029028.jpg,74,115,117,162
029031.jpg,50,144,192,266
029032.jpg,72,78,182,252
029060.jpg,22,70,218,302
029094.jpg,46,10,117,162
029123.jpg,127,76,174,241
029144.jpg,230,138,187,259
029159.jpg,170,71,161,219
029181.jpg,192,54,140,194
029186.jpg,398,71,328,454
029211.jpg,143,29,91,126
029213.jpg,108,9,293,436
029241.jpg,526,295,380,526
029252.jpg,90,61,224,310
029260.jpg,49,38,83,115
029268.jpg,82,59,140,194
029282.jpg,160,91,130,180
029285.jpg,45,81,172,238
029287.jpg,72,82,164,227
029300.jpg,190,80,234,338
029304.jpg,95,40,86,119
029353.jpg,124,39,133,184
029384.jpg,40,118,185,256
029399.jpg,115,54,265,367
029407.jpg,93,77,130,180
029411.jpg,315,184,437,605
029413.jpg,48,55,86,119
029428.jpg,216,138,117,162
029437.jpg,34,38,52,72
029439.jpg,169,51,224,310
029468.jpg,23,34,117,162
029495.jpg,96,105,117,162
029523.jpg,118,49,127,176
029550.jpg,502,464,809,1120
029559.jpg,106,40,133,184
029583.jpg,348,273,512,709
029617.jpg,54,21,96,133
029636.jpg,78,81,192,266
029641.jpg,281,43,143,198
029648.jpg,68,57,101,140
029677.jpg,511,160,372,515
029682.jpg,204,87,127,176
029703.jpg,136,52,125,173
029710.jpg,200,149,153,212
029732.jpg,205,84,94,130
029758.jpg,147,74,151,209
029764.jpg,42,92,263,364
029776.jpg,942,144,239,331
029789.jpg,89,38,83,115
029790.jpg,144,122,135,187
029831.jpg,50,1,88,122
029832.jpg,135,85,83,115
029870.jpg,118,39,151,209
029881.jpg,183,13,75,104
029887.jpg,425,49,286,396
029929.jpg,99,95,273,378
029957.jpg,218,17,83,115
029986.jpg,56,84,114,158
030000.jpg,135,22,101,140
030006.jpg,152,86,109,151
030021.jpg,74,113,257,356
030022.jpg,39,34,117,153
030024.jpg,63,66,166,230
030037.jpg,17,80,117,162
030048.jpg,159,22,169,234
030083.jpg,28,22,135,187
030101.jpg,77,64,244,338
030106.jpg,172,119,239,331
030116.jpg,133,55,125,173
030126.jpg,48,58,192,257
030137.jpg,33,43,263,364
030165.jpg,79,141,159,220
030179.jpg,155,9,166,230
030299.jpg,46,27,91,126
030313.jpg,99,15,62,86
030320.jpg,119,60,172,238
030365.jpg,98,38,104,144
030377.jpg,185,54,151,209
030391.jpg,83,50,75,104
030394.jpg,251,112,174,241
030399.jpg,139,122,244,338
030402.jpg,69,81,114,158
030404.jpg,209,54,218,302
030407.jpg,263,82,218,302
030443.jpg,160,37,198,274
030450.jpg,157,63,148,205
030451.jpg,87,107,198,274
030452.jpg,1,28,107,148
030489.jpg,234,119,325,450
030505.jpg,111,41,112,155
030565.jpg,40,88,273,378
030569.jpg,99,78,213,295
030574.jpg,96,105,211,292
030600.jpg,84,83,146,202
030635.jpg,94,93,242,322
030643.jpg,867,205,484,670
030666.jpg,933,302,546,756
030683.jpg,131,89,190,263
030688.jpg,1084,364,403,558
030707.jpg,102,77,107,148
030717.jpg,170,109,187,259
030726.jpg,618,84,372,515
030736.jpg,60,70,226,313
030737.jpg,285,177,187,259
030749.jpg,93,50,140,194
030754.jpg,226,114,263,364
030756.jpg,236,38,130,180
030758.jpg,100,75,138,191
030784.jpg,157,52,88,122
030808.jpg,96,34,153,212
030832.jpg,104,65,156,216
030873.jpg,140,28,185,256
030884.jpg,80,98,177,245
030892.jpg,49,25,138,191
030946.jpg,93,66,151,209
030955.jpg,64,1,156,216
030956.jpg,243,76,86,119
030967.jpg,234,75,179,248
030971.jpg,160,220,257,356
031005.jpg,21,37,130,180
031042.jpg,223,74,187,259
031049.jpg,18,26,88,122
031051.jpg,131,75,278,385
031055.jpg,345,419,1214,1681
031059.jpg,112,64,203,281
031089.jpg,49,83,211,292
031105.jpg,89,87,208,288
031120.jpg,79,128,281,389
031156.jpg,109,69,164,227
031199.jpg,131,122,216,299
031218.jpg,204,74,174,241
031228.jpg,116,92,179,248
031246.jpg,173,33,91,126
031266.jpg,233,49,135,187
031285.jpg,16,51,52,72
031292.jpg,205,30,101,140
031310.jpg,174,62,161,223
031373.jpg,59,95,107,148
031378.jpg,131,13,133,184
031403.jpg,232,208,354,490
031429.jpg,11,42,151,209
031430.jpg,85,47,138,191
031436.jpg,135,43,156,216
031453.jpg,203,117,166,230
031467.jpg,47,53,104,144
031473.jpg,149,50,88,122
031482.jpg,47,113,229,317
031487.jpg,84,70,122,169
031513.jpg,408,17,133,184
031530.jpg,166,166,369,511
031541.jpg,114,77,146,202
031558.jpg,505,53,330,457
031575.jpg,45,14,75,104
031577.jpg,97,119,187,259
031591.jpg,197,581,1591,2203
031595.jpg,63,57,138,191
031604.jpg,132,175,99,137
031616.jpg,63,47,161,223
031623.jpg,236,114,1261,1746
031653.jpg,1,19,231,307
031731.jpg,163,55,99,137
031745.jpg,150,64,161,223
031754.jpg,642,164,460,637
031757.jpg,39,39,101,140
031762.jpg,88,67,187,259
031796.jpg,173,111,289,386
031880.jpg,105,71,114,158
031892.jpg,47,84,156,216
031908.jpg,19,24,179,248
031947.jpg,119,52,122,169
031984.jpg,106,31,161,223
032038.jpg,110,45,83,115
032048.jpg,57,81,143,198
032104.jpg,137,68,88,122
032111.jpg,153,54,268,371
032112.jpg,940,75,320,443
032132.jpg,185,76,143,198
032165.jpg,28,39,411,530
032172.jpg,300,51,127,176
032186.jpg,75,93,187,259
032196.jpg,104,82,187,259
032198.jpg,255,198,673,932
032203.jpg,247,45,213,283
032220.jpg,334,10,182,252
032273.jpg,227,86,221,306
032341.jpg,97,15,169,234
032355.jpg,119,108,239,331
032362.jpg,71,61,127,176
032416.jpg,113,174,348,482
032435.jpg,934,417,801,1109
032462.jpg,56,69,174,241
032467.jpg,129,47,213,295
032470.jpg,286,49,135,187
032471.jpg,84,84,138,191
032473.jpg,13,86,107,148
032481.jpg,326,50,91,126
032485.jpg,198,69,151,209
032499.jpg,150,179,200,277
032576.jpg,119,73,153,212
032628.jpg,28,22,78,108
032652.jpg,262,59,127,176
032688.jpg,207,33,117,162
032706.jpg,270,65,218,286
032721.jpg,74,110,151,209
032723.jpg,272,73,260,360
032733.jpg,687,534,1118,1383
032736.jpg,158,40,94,130
032739.jpg,100,45,65,90
032749.jpg,104,172,853,1181
032758.jpg,65,115,231,320
032791.jpg,164,78,99,137
032811.jpg,1011,129,460,637
032873.jpg,101,115,312,432
032902.jpg,415,187,286,396
032916.jpg,446,115,296,410
032917.jpg,191,69,164,227
032949.jpg,78,75,140,194
032967.jpg,267,41,242,335
032985.jpg,51,66,242,335
033054.jpg,149,34,177,245
033118.jpg,146,250,359,497
033158.jpg,125,58,156,216
033195.jpg,90,62,198,274
033213.jpg,103,43,133,184
033219.jpg,182,94,231,320
033224.jpg,166,51,99,137
033225.jpg,117,131,140,194
033242.jpg,152,97,218,302
033270.jpg,69,35,88,122
033298.jpg,117,148,166,230
033353.jpg,210,67,78,108
033380.jpg,43,54,190,263
033390.jpg,180,76,185,256
033418.jpg,105,62,169,234
033440.jpg,198,390,710,983
033490.jpg,196,54,166,230
033511.jpg,135,50,101,140
033512.jpg,83,86,182,252
033555.jpg,169,46,135,187
033556.jpg,6,27,62,86
033576.jpg,63,39,135,187
033631.jpg,65,103,177,245
033654.jpg,1,377,1300,1800
033717.jpg,145,118,146,202
033745.jpg,68,34,252,349
033783.jpg,154,63,78,108
033793.jpg,430,110,208,288
033814.jpg,91,84,174,241
033818.jpg,485,218,398,551
033919.jpg,88,81,177,245
033960.jpg,98,48,148,205
033980.jpg,117,54,148,205
033983.jpg,175,130,166,230
033991.jpg,133,106,146,202
034012.jpg,576,112,268,371
034078.jpg,145,43,114,158
034081.jpg,14,43,226,313
034083.jpg,81,100,177,245
034096.jpg,90,44,159,220
034111.jpg,156,102,234,328
034131.jpg,128,128,278,369
034155.jpg,123,143,208,288
034162.jpg,241,67,120,166
034166.jpg,230,95,213,295
034170.jpg,238,42,213,295
034211.jpg,517,79,315,436
034222.jpg,42,23,135,187
034226.jpg,128,132,166,230
034270.jpg,82,34,83,115
034309.jpg,89,60,91,126
034353.jpg,540,34,138,191
034364.jpg,252,99,146,202
034414.jpg,56,56,195,270
034544.jpg,610,208,187,259
034564.jpg,295,232,764,1058
034566.jpg,178,130,143,198
034577.jpg,5,29,130,180
034600.jpg,124,67,94,130
034658.jpg,47,128,195,270
034706.jpg,108,48,208,288
034722.jpg,50,37,198,274
