image_id,lefteye_x,lefteye_y,righteye_x,righteye_y,nose_x,nose_y,leftmouth_x,leftmouth_y,rightmouth_x,rightmouth_y
011120.jpg,70,111,107,111,83,134,75,152,101,153
011173.jpg,69,110,107,112,93,132,74,152,104,152
011186.jpg,68,109,107,114,75,139,71,149,111,154
011187.jpg,68,112,109,112,96,134,72,150,104,151
011188.jpg,67,112,109,112,88,134,68,150,109,151
011228.jpg,69,112,109,111,85,138,68,150,108,152
011239.jpg,69,111,108,111,85,131,73,152,104,152
011258.jpg,68,110,108,113,88,141,69,152,110,151
011293.jpg,71,111,106,111,88,137,75,153,102,153
011306.jpg,69,111,108,112,88,131,74,151,104,152
011313.jpg,67,112,110,113,91,134,68,150,110,150
011406.jpg,70,112,108,111,82,127,65,153,111,152
011427.jpg,71,109,105,112,100,130,75,153,104,155
011430.jpg,69,112,108,111,86,133,73,152,103,151
011462.jpg,70,111,108,111,87,136,74,152,103,153
011485.jpg,69,111,108,111,82,134,72,151,104,153
011495.jpg,72,111,106,110,78,133,72,154,104,154
011525.jpg,70,116,110,107,78,125,71,154,98,149
011613.jpg,69,111,108,112,88,137,72,152,106,151
011628.jpg,67,111,109,113,83,141,64,149,114,151
011634.jpg,69,112,108,111,89,128,72,152,105,152
011654.jpg,67,112,110,112,91,130,74,149,103,151
011662.jpg,71,111,106,110,88,132,75,153,102,154
011665.jpg,68,112,109,112,91,134,73,151,103,152
011677.jpg,68,112,109,112,86,137,72,151,105,151
011708.jpg,69,111,108,111,90,140,73,152,104,152
011721.jpg,69,111,107,111,93,141,72,153,105,151
011728.jpg,70,112,107,110,82,127,69,152,107,154
011737.jpg,67,112,110,112,92,134,66,151,110,150
011765.jpg,66,112,110,113,84,142,67,148,111,151
011786.jpg,67,112,110,112,91,143,65,151,112,150
011788.jpg,70,109,106,112,79,137,73,153,107,154
011791.jpg,68,112,109,112,94,131,72,151,105,152
011795.jpg,70,110,107,112,86,137,73,153,105,152
011830.jpg,70,111,107,111,79,142,70,152,108,153
011863.jpg,69,111,107,112,88,142,69,152,108,153
011890.jpg,68,112,109,111,93,140,70,152,107,150
011894.jpg,68,112,109,112,94,137,67,153,110,149
011901.jpg,68,111,108,112,89,134,72,151,106,152
011904.jpg,67,112,110,113,88,119,66,149,112,150
011942.jpg,70,110,107,112,95,139,74,154,105,151
011977.jpg,69,111,108,111,98,136,70,152,107,152
011994.jpg,68,111,109,113,84,133,67,150,112,152
012009.jpg,70,111,107,111,77,133,67,153,110,152
012017.jpg,70,110,106,111,73,130,72,155,106,152
012029.jpg,66,113,111,113,85,138,67,149,110,149
012061.jpg,69,111,108,111,83,134,75,153,102,151
012093.jpg,69,112,109,111,91,139,69,151,108,152
012096.jpg,69,111,108,111,90,140,71,152,106,151
012104.jpg,69,112,108,111,90,133,72,152,104,152
012110.jpg,70,111,107,111,87,131,75,153,102,153
012145.jpg,68,112,109,112,91,133,69,150,108,152
012159.jpg,69,111,108,111,90,134,74,152,103,152
012161.jpg,69,110,107,112,94,133,75,151,103,154
012164.jpg,70,111,107,111,87,128,72,154,104,151
012166.jpg,69,112,108,112,89,133,69,151,108,151
012170.jpg,70,111,107,110,85,137,73,152,103,153
012185.jpg,70,111,107,111,74,141,69,152,107,153
012206.jpg,68,113,110,111,96,143,69,152,106,150
012273.jpg,70,111,107,111,85,139,72,152,104,154
012279.jpg,69,112,108,111,90,133,71,152,105,152
012307.jpg,73,111,105,109,73,135,75,154,100,156
012309.jpg,67,112,110,112,89,138,69,151,108,150
012326.jpg,69,111,108,112,89,133,73,152,104,152
012363.jpg,71,111,106,110,87,129,73,153,103,154
012378.jpg,70,109,106,112,78,138,75,152,104,155
012416.jpg,70,111,107,111,88,136,75,153,102,153
012471.jpg,71,106,103,113,110,133,77,152,106,159
012473.jpg,69,113,109,110,96,138,70,154,104,149
012486.jpg,69,111,108,112,89,130,72,152,105,152
012502.jpg,69,111,108,112,81,138,68,150,110,153
012528.jpg,69,111,108,112,82,139,71,151,106,153
012538.jpg,71,111,106,110,81,131,74,154,102,154
012549.jpg,71,111,106,110,100,135,74,155,101,152
012562.jpg,67,112,110,113,88,137,71,150,107,150
012570.jpg,70,112,108,110,88,135,67,152,109,153
012580.jpg,67,112,110,112,90,130,69,151,107,150
012623.jpg,68,111,108,112,91,138,65,151,113,151
012624.jpg,69,112,109,110,78,121,67,154,108,149
012629.jpg,69,111,108,112,85,134,71,152,106,151
012631.jpg,69,111,108,112,89,137,73,152,104,151
012638.jpg,70,111,107,111,89,132,71,153,106,153
012666.jpg,70,111,107,111,87,138,73,151,104,153
012688.jpg,71,111,106,110,82,131,71,154,105,153
012708.jpg,66,112,111,113,88,141,67,149,110,150
012711.jpg,67,111,108,113,75,137,70,149,109,153
012720.jpg,69,111,107,112,85,133,74,152,104,152
012732.jpg,69,113,109,110,98,142,68,154,106,148
012762.jpg,68,111,109,112,83,137,68,150,110,151
012789.jpg,70,113,108,110,99,137,67,151,106,154
012837.jpg,68,110,108,113,72,140,65,150,114,154
012861.jpg,71,111,106,110,85,130,74,154,101,153
012866.jpg,71,110,106,111,87,136,71,153,106,154
012868.jpg,69,111,107,112,93,136,68,153,110,152
012887.jpg,70,111,108,111,88,135,72,152,104,153
012889.jpg,69,111,108,112,76,141,66,150,111,153
012905.jpg,70,111,107,111,90,130,75,152,103,153
012916.jpg,69,111,108,112,86,136,74,152,103,151
012939.jpg,69,112,108,111,94,140,69,151,107,153
012940.jpg,70,111,107,111,90,135,71,153,106,151
012950.jpg,68,110,108,113,78,133,68,149,111,153
012967.jpg,68,113,110,111,88,138,71,151,105,150
012986.jpg,69,112,109,110,81,131,71,153,104,151
012988.jpg,70,112,108,110,88,134,76,152,100,152
013000.jpg,68,112,109,112,92,134,67,151,109,150
013051.jpg,70,109,105,112,99,132,75,153,105,154
013065.jpg,68,112,109,111,91,139,70,151,107,152
013097.jpg,81,109,99,104,110,134,75,162,97,161
013113.jpg,71,110,106,111,77,132,74,154,103,153
013143.jpg,69,112,108,111,88,132,70,152,106,152
013153.jpg,70,111,107,111,88,140,73,152,104,154
013194.jpg,69,112,108,111,84,135,72,153,104,151
013208.jpg,73,109,104,110,76,130,78,153,100,157
013210.jpg,71,110,106,110,81,140,74,154,103,154
013232.jpg,69,111,108,111,80,138,68,151,109,153
013256.jpg,71,111,106,110,99,136,76,155,101,153
013271.jpg,72,110,105,110,94,135,74,154,103,155
013272.jpg,68,112,110,112,80,140,65,150,112,151
013311.jpg,69,112,108,111,90,142,71,151,105,152
013356.jpg,70,111,107,111,99,130,71,153,106,152
013392.jpg,71,111,107,110,91,140,74,153,102,153
013407.jpg,70,111,107,111,88,134,73,152,104,152
013429.jpg,70,111,107,111,89,130,75,152,102,153
013436.jpg,68,112,109,112,85,131,71,151,106,151
013476.jpg,72,114,108,108,98,135,65,156,106,150
013485.jpg,75,110,103,108,103,133,78,157,97,156
013515.jpg,67,110,108,113,83,143,73,150,107,152
013592.jpg,70,111,107,111,100,139,73,152,104,154
013595.jpg,69,111,108,112,90,129,71,152,107,151
013614.jpg,69,112,108,111,87,135,70,152,106,152
013615.jpg,68,110,108,112,77,137,70,150,109,153
013659.jpg,69,112,108,110,92,140,71,153,104,151
013662.jpg,69,111,108,111,95,134,70,152,107,153
013676.jpg,69,111,107,111,89,139,75,152,102,153
013678.jpg,68,112,109,112,89,137,68,151,109,151
013682.jpg,69,111,108,111,83,132,72,152,105,152
013685.jpg,70,110,106,112,92,130,80,153,98,153
013703.jpg,72,113,107,108,71,126,72,154,100,153
013710.jpg,71,110,106,111,82,138,76,153,102,154
013735.jpg,68,112,109,112,89,139,67,151,110,151
013802.jpg,70,111,107,111,89,139,73,153,104,152
013804.jpg,68,113,110,111,89,134,67,151,108,151
013813.jpg,71,111,106,110,79,135,72,153,104,154
013851.jpg,72,113,107,108,98,138,70,155,102,152
013894.jpg,71,111,106,110,98,135,74,155,102,152
013897.jpg,70,110,106,111,90,131,75,153,103,153
013905.jpg,67,112,110,112,89,135,67,150,110,150
013929.jpg,69,112,108,111,94,140,72,152,104,151
013950.jpg,67,112,110,113,90,129,68,149,110,150
013951.jpg,67,113,110,112,89,136,65,151,111,150
014022.jpg,69,112,109,111,97,137,68,152,108,151
014030.jpg,71,111,107,110,88,141,67,153,109,153
014056.jpg,69,111,107,111,94,134,72,152,105,153
014060.jpg,70,109,106,112,76,138,74,153,105,154
014129.jpg,68,112,109,112,86,139,70,150,107,152
014140.jpg,69,111,108,112,89,137,74,152,104,152
014144.jpg,71,109,105,111,73,127,76,154,103,155
014155.jpg,69,111,108,111,88,132,71,151,106,153
014201.jpg,70,111,107,111,82,133,72,152,105,154
014218.jpg,69,112,109,111,87,137,70,152,105,151
014233.jpg,69,111,108,111,87,132,72,153,105,152
014251.jpg,70,111,108,111,89,138,70,152,107,153
014274.jpg,70,111,107,111,84,137,72,152,105,153
014322.jpg,69,110,106,112,81,137,67,150,112,155
014328.jpg,71,113,108,109,76,128,71,155,102,151
014335.jpg,68,112,109,111,86,139,66,151,111,151
014342.jpg,70,108,105,113,73,139,74,151,106,156
014348.jpg,69,113,109,110,82,126,73,152,102,151
014370.jpg,70,110,107,112,87,132,74,153,104,153
014441.jpg,69,112,109,111,88,132,66,152,110,151
014459.jpg,68,112,109,111,81,137,69,150,107,152
014522.jpg,70,111,107,111,96,142,69,152,107,153
014543.jpg,65,112,111,114,84,140,70,149,109,149
014554.jpg,67,112,110,112,88,142,69,151,108,149
014575.jpg,68,112,110,112,89,141,64,150,112,151
014579.jpg,69,111,108,111,87,135,72,152,105,152
014665.jpg,71,112,107,109,81,131,72,154,103,153
014690.jpg,68,110,108,113,70,136,69,150,110,153
014710.jpg,68,112,109,112,94,138,69,151,108,151
014749.jpg,68,111,108,113,81,138,70,151,109,152
014772.jpg,68,112,109,111,95,140,68,152,108,150
014778.jpg,70,110,106,111,93,134,71,153,107,154
014785.jpg,71,111,106,110,93,142,73,155,102,152
014792.jpg,67,112,110,113,86,135,66,150,111,150
014795.jpg,68,112,109,112,82,141,69,151,108,152
014825.jpg,71,111,106,111,98,134,71,153,106,154
014829.jpg,67,113,110,112,93,136,71,151,105,149
014859.jpg,68,112,109,112,91,138,67,152,110,151
014865.jpg,68,112,109,112,94,132,68,151,109,151
014870.jpg,69,111,108,111,87,133,72,152,105,151
014889.jpg,69,111,108,112,87,132,68,153,109,150
014906.jpg,69,111,107,112,88,136,75,152,103,152
014924.jpg,69,112,109,111,89,139,68,152,108,151
014925.jpg,70,110,106,111,81,138,70,152,107,154
014932.jpg,69,112,109,111,98,132,69,153,107,149
014958.jpg,71,111,106,110,72,131,69,153,108,154
014988.jpg,70,110,106,111,76,135,74,153,104,153
014995.jpg,70,110,106,112,93,131,73,152,105,153
015010.jpg,70,114,109,108,75,127,73,152,99,151
015013.jpg,70,111,107,110,83,134,73,152,103,153
015015.jpg,68,111,109,112,83,143,69,150,108,152
015016.jpg,67,113,111,112,88,141,64,150,112,150
015037.jpg,70,109,106,112,73,131,70,151,110,156
015041.jpg,70,112,107,110,87,130,70,153,106,152
015089.jpg,69,111,108,111,85,137,72,151,105,152
015095.jpg,69,111,107,111,85,133,76,152,101,152
015125.jpg,69,112,109,111,82,134,69,150,107,153
015139.jpg,69,111,108,111,85,129,70,154,107,151
015156.jpg,66,112,110,113,84,141,65,149,113,150
015231.jpg,68,112,109,112,85,138,71,152,106,151
015234.jpg,68,111,108,112,88,134,71,151,107,152
015242.jpg,69,113,110,110,96,139,64,152,111,150
015263.jpg,68,110,108,113,82,140,71,151,109,152
015332.jpg,70,112,108,111,84,133,73,153,103,152
015351.jpg,70,111,107,111,91,133,72,152,105,154
015365.jpg,69,111,108,112,92,131,72,151,106,153
015392.jpg,71,109,105,112,78,141,75,152,104,155
015395.jpg,69,112,109,111,90,135,69,151,106,152
015409.jpg,69,112,108,111,81,131,66,152,109,151
015413.jpg,67,112,109,112,86,132,73,150,105,151
015422.jpg,69,111,108,112,85,139,73,151,105,152
015453.jpg,68,111,109,112,79,130,66,152,112,150
015473.jpg,71,109,104,111,103,128,74,155,105,154
015541.jpg,69,112,108,111,86,128,73,152,102,151
015576.jpg,70,112,107,110,90,136,75,152,101,153
015580.jpg,68,112,109,112,83,138,68,151,109,151
015600.jpg,68,112,109,112,93,136,70,151,107,152
015603.jpg,69,112,108,111,93,134,69,153,108,150
015634.jpg,67,111,109,113,93,134,69,149,109,152
015651.jpg,69,110,107,112,83,143,71,153,107,152
015673.jpg,70,111,107,111,89,139,68,153,109,152
015678.jpg,69,110,107,112,82,139,77,150,102,155
015687.jpg,69,112,108,111,88,134,70,152,105,151
015692.jpg,69,112,108,111,86,140,71,151,106,152
015694.jpg,68,112,109,112,89,134,65,151,112,150
015702.jpg,68,113,109,111,95,141,66,152,110,150
015713.jpg,68,112,109,111,90,144,66,150,111,152
015741.jpg,69,111,108,112,88,141,67,150,111,153
015753.jpg,70,110,106,111,81,136,74,153,103,154
015754.jpg,71,111,107,111,101,134,72,153,105,153
015790.jpg,68,112,109,112,83,139,68,150,108,152
015846.jpg,70,110,107,111,86,136,70,151,108,155
015848.jpg,70,111,108,111,79,130,67,152,109,152
015896.jpg,70,111,107,110,83,132,72,153,104,153
015951.jpg,70,113,109,110,83,132,71,153,104,151
015972.jpg,68,112,109,112,92,134,68,151,109,150
015975.jpg,66,113,111,112,89,138,65,150,111,149
015983.jpg,68,112,109,111,90,139,69,151,107,150
016023.jpg,67,111,109,112,91,139,71,150,107,152
016028.jpg,73,110,105,109,78,133,75,155,100,156
016034.jpg,71,110,105,110,97,125,76,154,101,154
016061.jpg,68,112,109,112,88,135,71,152,106,151
016109.jpg,71,111,107,110,100,134,73,155,103,151
016163.jpg,69,111,108,111,90,136,69,151,108,152
016181.jpg,71,109,105,112,101,132,76,154,104,154
016214.jpg,71,111,106,110,87,135,76,155,100,152
016268.jpg,68,112,109,112,90,138,71,151,106,152
016281.jpg,70,111,107,111,84,130,76,155,101,151
016328.jpg,68,113,110,111,91,147,68,151,107,150
016353.jpg,70,110,107,112,92,130,74,152,104,153
016381.jpg,71,109,105,112,98,132,79,154,101,154
016401.jpg,71,111,107,110,86,136,72,153,104,153
016411.jpg,68,112,109,111,91,138,68,151,108,151
016419.jpg,69,113,109,110,76,133,70,151,105,152
016433.jpg,71,111,107,110,87,134,77,153,99,153
016435.jpg,66,111,109,114,80,142,64,148,115,152
016436.jpg,67,112,110,112,93,136,68,152,109,148
016441.jpg,69,111,107,112,84,136,71,152,106,152
016478.jpg,69,112,108,111,91,137,74,151,102,152
016484.jpg,69,110,107,112,88,138,76,151,103,153
016488.jpg,70,111,107,111,84,137,73,153,104,152
016496.jpg,68,112,109,111,90,133,67,151,109,152
016502.jpg,70,111,107,111,91,132,73,153,103,153
016509.jpg,70,110,106,111,88,135,73,154,105,152
016520.jpg,72,112,106,109,102,138,70,154,105,154
016536.jpg,71,110,105,111,93,136,73,154,104,154
016549.jpg,71,111,106,110,86,129,75,154,102,153
016555.jpg,68,111,108,112,87,139,69,151,108,152
016597.jpg,71,111,106,110,78,133,75,154,101,153
016618.jpg,68,112,110,112,91,133,71,151,105,150
016649.jpg,69,111,108,112,87,142,68,150,110,153
016657.jpg,70,111,107,111,90,138,74,154,102,152
016674.jpg,73,114,107,107,73,126,72,156,99,152
016680.jpg,68,112,109,111,81,136,70,150,107,152
016694.jpg,67,110,109,113,87,138,68,150,111,152
016734.jpg,70,110,107,111,89,129,74,153,104,152
016736.jpg,69,111,107,111,91,133,74,152,104,152
016748.jpg,68,112,109,112,87,138,68,150,108,151
016818.jpg,67,112,110,112,88,137,70,150,107,150
016852.jpg,72,109,104,111,82,138,76,154,103,156
016865.jpg,69,110,107,112,96,136,69,153,110,152
016893.jpg,67,112,110,112,94,142,66,151,110,149
016900.jpg,70,113,108,110,96,137,67,154,107,151
016901.jpg,69,112,109,111,88,128,71,152,105,151
016903.jpg,67,112,110,112,90,143,64,150,113,149
016905.jpg,66,113,111,112,96,130,69,150,107,149
016910.jpg,71,112,107,110,97,136,73,153,102,153
016932.jpg,68,111,108,112,85,139,68,150,110,152
016938.jpg,71,111,106,110,81,133,74,154,102,154
016949.jpg,72,110,105,110,87,131,77,155,99,155
017000.jpg,70,111,107,111,89,138,74,152,103,153
017021.jpg,70,111,107,111,91,138,71,153,106,153
017022.jpg,71,113,107,109,95,138,69,155,104,152
017041.jpg,72,110,105,110,104,133,72,155,105,154
017104.jpg,71,111,106,110,85,136,74,154,103,153
017119.jpg,69,111,107,111,83,138,73,152,105,152
017124.jpg,69,111,108,111,88,135,71,152,106,152
017138.jpg,69,111,108,112,85,137,73,152,105,152
017153.jpg,69,111,108,112,86,137,72,151,105,152
017163.jpg,71,112,107,110,89,135,71,152,104,154
017181.jpg,69,112,109,111,99,134,68,154,108,149
017229.jpg,67,112,109,112,90,132,71,150,107,151
017234.jpg,69,111,107,111,97,137,74,152,103,152
017236.jpg,68,111,109,112,88,136,71,151,107,152
017239.jpg,73,110,104,109,102,136,74,157,102,154
017245.jpg,70,110,107,111,90,132,74,153,104,152
017280.jpg,71,111,106,110,94,131,73,154,103,153
017303.jpg,69,110,107,112,94,129,72,152,107,152
017416.jpg,70,111,107,111,86,135,74,153,103,153
017448.jpg,67,113,110,111,97,138,62,151,113,149
017480.jpg,70,111,107,111,100,140,71,153,106,152
017482.jpg,68,112,109,112,88,141,68,151,108,151
017547.jpg,68,110,108,113,97,136,70,151,109,152
017600.jpg,70,111,107,111,82,134,74,152,103,153
017605.jpg,69,111,107,111,86,132,74,152,103,152
017613.jpg,69,111,108,111,87,130,70,153,107,152
017628.jpg,71,110,106,111,81,126,74,154,103,154
017632.jpg,68,112,109,111,90,130,65,152,112,151
017655.jpg,70,111,107,111,90,135,73,152,105,154
017662.jpg,71,111,107,110,87,138,70,154,106,153
017665.jpg,70,112,108,110,81,133,74,151,102,154
017668.jpg,68,110,108,113,90,138,71,150,108,153
017675.jpg,71,111,107,110,106,135,70,155,106,151
017683.jpg,69,111,108,112,88,140,73,151,105,153
017684.jpg,68,111,108,112,83,139,70,150,107,153
017704.jpg,70,112,107,110,92,132,72,154,103,152
017728.jpg,70,110,106,112,91,128,74,153,105,153
017781.jpg,69,112,108,111,80,139,72,152,104,151
017793.jpg,67,112,110,112,87,132,68,150,109,150
017833.jpg,69,112,108,111,88,131,74,152,102,151
017837.jpg,67,112,110,112,84,138,67,150,110,150
017838.jpg,71,111,107,110,82,137,73,153,103,153
017842.jpg,66,110,109,114,88,144,68,147,112,153
017848.jpg,68,111,108,112,91,132,73,152,105,151
017852.jpg,73,109,104,110,99,132,76,156,102,155
017867.jpg,69,111,107,112,87,134,71,152,107,152
017877.jpg,69,112,109,111,96,138,69,151,107,151
017905.jpg,68,112,109,112,90,136,66,151,112,150
017918.jpg,68,112,109,111,86,133,71,150,105,152
017984.jpg,69,111,108,111,86,140,71,152,106,152
018002.jpg,70,111,108,111,87,140,73,152,104,152
018014.jpg,69,111,108,112,84,138,67,151,111,153
018127.jpg,69,111,108,112,72,137,71,150,107,153
018152.jpg,68,113,110,111,93,141,66,150,110,150
018160.jpg,68,112,109,111,98,138,68,152,108,151
018163.jpg,70,111,107,111,97,140,72,152,105,153
018195.jpg,70,112,108,111,75,136,71,152,105,152
018208.jpg,69,112,109,111,95,139,70,152,106,150
018264.jpg,67,115,112,110,96,140,68,150,105,149
018282.jpg,73,110,104,110,99,133,73,154,104,156
018301.jpg,71,110,106,111,75,137,73,152,105,155
018309.jpg,75,111,104,107,91,142,70,156,103,156
018329.jpg,70,111,107,111,82,133,74,152,103,153
018345.jpg,66,111,110,114,89,137,70,149,109,150
018353.jpg,70,113,109,109,101,139,65,154,108,150
018354.jpg,70,111,107,111,83,132,74,153,103,153
018373.jpg,71,111,107,110,82,135,72,153,105,154
018471.jpg,69,111,108,111,91,140,71,154,105,150
018476.jpg,73,112,106,108,101,135,74,156,99,153
018507.jpg,69,112,109,111,90,130,74,152,102,151
018525.jpg,70,111,107,111,91,135,76,153,101,153
018559.jpg,69,112,108,111,92,137,73,151,103,152
018603.jpg,71,110,106,110,90,123,71,153,106,154
018608.jpg,70,110,106,111,77,136,75,152,103,155
018632.jpg,72,111,106,110,78,137,74,155,101,154
018672.jpg,68,111,108,112,88,136,68,150,110,152
018681.jpg,69,111,108,112,86,138,66,150,112,153
018689.jpg,72,110,105,110,82,128,76,155,101,154
018698.jpg,69,112,108,111,89,137,73,151,103,152
018757.jpg,73,112,106,108,79,129,74,156,100,153
018801.jpg,71,111,107,110,80,134,74,154,102,153
018806.jpg,70,111,107,111,93,137,73,153,103,153
018880.jpg,70,111,107,111,91,136,75,153,101,153
018910.jpg,67,113,110,112,88,132,70,150,106,150
018921.jpg,69,112,108,111,89,137,66,151,111,152
018927.jpg,69,111,108,112,86,131,73,152,104,152
018976.jpg,68,112,109,112,87,129,68,152,109,151
018983.jpg,68,111,108,112,96,132,67,152,110,151
018985.jpg,69,112,108,111,88,128,71,151,105,152
019006.jpg,69,111,108,112,88,137,71,151,106,152
019013.jpg,67,112,110,112,83,139,69,149,109,151
019016.jpg,74,107,102,111,108,134,79,156,101,158
019025.jpg,69,111,108,112,93,140,66,151,111,153
019027.jpg,70,112,107,110,88,138,69,153,107,152
019028.jpg,70,110,107,112,88,137,70,154,109,152
019104.jpg,69,110,107,112,90,129,73,151,106,154
019127.jpg,71,110,105,111,98,136,79,154,99,154
019139.jpg,69,112,108,111,90,140,73,153,103,150
019140.jpg,69,111,108,111,93,136,75,152,103,152
019141.jpg,70,112,108,110,84,137,67,151,108,153
019142.jpg,68,111,109,112,92,139,71,150,107,152
019145.jpg,70,109,106,112,75,139,75,152,104,155
019147.jpg,69,111,108,112,95,130,68,152,110,151
